2022-11-11T19:23:26+08:00
Running ./bin/adt_fast_map
Run on (16 X 2593.91 MHz CPU s)
CPU Caches:
  L1 Data 48 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 1280 KiB (x16)
  L3 Unified 43008 KiB (x16)
Load Average: 2.81, 1.08, 0.72
---------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                             Time             CPU   Iterations
BenchRange<llvm::MapVector<uint64_t, uint64_t>>/262144                                           140451 ns       140441 ns         4920
BenchRange<llvm::MapVector<uint64_t, uint64_t>>/1048576                                          597754 ns       597708 ns         1133
BenchErase<fast_vector_map<uint64_t, uint64_t>>/1024                                               6.28 ns         6.28 ns    111157624
BenchErase<fast_vector_map<uint64_t, uint64_t>>/4096                                               9.79 ns         9.79 ns     71797999
BenchErase<fast_vector_map<uint64_t, uint64_t>>/32768                                              24.7 ns         24.7 ns     28333367
BenchErase<fast_vector_map<uint64_t, uint64_t>>/262144                                             46.8 ns         46.8 ns     14960481
BenchErase<fast_vector_map<uint64_t, uint64_t>>/1048576                                            48.4 ns         48.4 ns     14737009
BenchErase<fast_vector_map<uint64_t, uint64_t, llvm::DenseMap<uint64_t, uint32_t>>>/1024           17.4 ns         17.4 ns     41459736
BenchErase<fast_vector_map<uint64_t, uint64_t, llvm::DenseMap<uint64_t, uint32_t>>>/4096           18.6 ns         18.6 ns     37210975
BenchErase<fast_vector_map<uint64_t, uint64_t, llvm::DenseMap<uint64_t, uint32_t>>>/32768          20.3 ns         20.3 ns     34071587
BenchErase<fast_vector_map<uint64_t, uint64_t, llvm::DenseMap<uint64_t, uint32_t>>>/262144         37.9 ns         37.9 ns     18558024
BenchErase<fast_vector_map<uint64_t, uint64_t, llvm::DenseMap<uint64_t, uint32_t>>>/1048576        40.2 ns         37.3 ns     18350892
BenchErase<llvm::MapVector<uint64_t, uint64_t>>/1024                                                127 ns          124 ns      5599020
BenchErase<llvm::MapVector<uint64_t, uint64_t>>/4096                                               2460 ns         2440 ns       292884
BenchErase<llvm::MapVector<uint64_t, uint64_t>>/32768                                            124948 ns       124917 ns         5678
BenchErase<llvm::MapVector<uint64_t, uint64_t>>/262144                                           308957 ns       308937 ns         2209
BenchErase<llvm::MapVector<uint64_t, uint64_t>>/1048576                                          322217 ns       309880 ns         2249
